,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,dayofweek,hour,month,year
9636,4,0,1,1,24.6,29.545,69,15.0013,267,4,21,10,2012
9637,4,0,1,1,24.6,29.545,73,19.0012,264,4,22,10,2012
9638,4,0,1,1,23.78,27.275,78,15.0013,171,4,23,10,2012
9639,4,0,0,1,22.96,26.515,83,11.0014,191,5,0,10,2012
9640,4,0,0,1,22.96,26.515,83,16.9979,141,5,1,10,2012
9641,4,0,0,1,22.96,26.515,78,12.998,75,5,2,10,2012
9642,4,0,0,1,22.14,25.76,77,15.0013,56,5,3,10,2012
9643,4,0,0,1,22.14,25.76,83,16.9979,11,5,4,10,2012
9644,4,0,0,1,22.14,25.76,83,12.998,10,5,5,10,2012
9645,4,0,0,1,22.14,25.76,88,16.9979,30,5,6,10,2012
9646,4,0,0,1,22.14,25.76,83,19.9995,84,5,7,10,2012
9647,4,0,0,1,22.96,26.515,83,12.998,206,5,8,10,2012
9648,4,0,0,1,24.6,29.545,73,12.998,395,5,9,10,2012
9649,4,0,0,1,25.42,30.305,69,19.0012,539,5,10,10,2012
9650,4,0,0,1,26.24,30.305,65,16.9979,647,5,11,10,2012
9651,4,0,0,1,28.7,32.575,54,7.0015,743,5,12,10,2012
9652,4,0,0,2,26.24,31.06,57,35.0008,710,5,13,10,2012
9653,4,0,0,2,24.6,31.06,56,27.9993,576,5,14,10,2012
9654,4,0,0,1,24.6,31.06,46,27.9993,620,5,15,10,2012
9655,4,0,0,1,24.6,31.06,43,35.0008,659,5,16,10,2012
9656,4,0,0,1,22.14,25.76,49,26.0027,610,5,17,10,2012
9657,4,0,0,1,21.32,25.0,48,27.9993,495,5,18,10,2012
9658,4,0,0,1,19.68,23.485,55,15.0013,341,5,19,10,2012
9659,4,0,0,1,19.68,23.485,55,16.9979,247,5,20,10,2012
9660,4,0,0,1,18.86,22.725,59,8.9981,215,5,21,10,2012
9661,4,0,0,1,18.04,21.97,62,8.9981,185,5,22,10,2012
9662,4,0,0,1,18.04,21.97,62,8.9981,179,5,23,10,2012
9663,4,0,0,1,18.04,21.97,62,11.0014,127,6,0,10,2012
9664,4,0,0,1,18.04,21.97,54,15.0013,109,6,1,10,2012
9665,4,0,0,1,17.22,21.21,62,8.9981,74,6,2,10,2012
9666,4,0,0,2,18.04,21.97,62,8.9981,22,6,3,10,2012
9667,4,0,0,2,18.04,21.97,54,16.9979,11,6,4,10,2012
9668,4,0,0,2,18.04,21.97,54,8.9981,10,6,5,10,2012
9669,4,0,0,2,18.04,21.97,54,12.998,23,6,6,10,2012
9670,4,0,0,3,17.22,21.21,58,11.0014,35,6,7,10,2012
9671,4,0,0,3,17.22,21.21,67,8.9981,62,6,8,10,2012
9672,4,0,0,3,16.4,20.455,71,8.9981,86,6,9,10,2012
9673,4,0,0,2,17.22,21.21,67,12.998,185,6,10,10,2012
9674,4,0,0,2,17.22,21.21,71,7.0015,336,6,11,10,2012
9675,4,0,0,2,17.22,21.21,71,0.0,392,6,12,10,2012
9676,4,0,0,2,18.04,21.97,72,6.0032,320,6,13,10,2012
9677,4,0,0,2,18.04,21.97,67,0.0,314,6,14,10,2012
9678,4,0,0,3,17.22,21.21,77,8.9981,306,6,15,10,2012
9679,4,0,0,3,16.4,20.455,82,11.0014,333,6,16,10,2012
9680,4,0,0,3,16.4,20.455,82,15.0013,157,6,17,10,2012
9681,4,0,0,3,16.4,20.455,82,12.998,106,6,18,10,2012
9682,4,0,0,2,16.4,20.455,82,7.0015,114,6,19,10,2012
9683,4,0,0,1,16.4,20.455,82,8.9981,116,6,20,10,2012
9684,4,0,0,1,15.58,19.695,87,7.0015,113,6,21,10,2012
9685,4,0,0,1,15.58,19.695,87,8.9981,79,6,22,10,2012
9686,4,0,0,1,14.76,17.425,93,8.9981,80,6,23,10,2012
9687,4,1,0,1,15.58,19.695,76,19.0012,51,0,0,10,2012
9688,4,1,0,1,13.94,16.665,87,11.0014,37,0,1,10,2012
9689,4,1,0,1,13.94,16.665,81,12.998,15,0,2,10,2012
9690,4,1,0,1,13.94,17.425,81,7.0015,10,0,3,10,2012
9691,4,1,0,1,13.12,16.665,87,8.9981,7,0,4,10,2012
9692,4,1,0,1,13.94,15.91,76,15.0013,19,0,5,10,2012
9693,4,1,0,1,13.94,17.425,76,7.0015,59,0,6,10,2012
9694,4,1,0,2,13.94,16.665,76,11.0014,154,0,7,10,2012
9695,4,1,0,2,14.76,17.425,71,15.0013,397,0,8,10,2012
9696,4,1,0,2,15.58,19.695,66,11.0014,332,0,9,10,2012
9697,4,1,0,2,15.58,19.695,68,8.9981,298,0,10,10,2012
9698,4,1,0,2,16.4,20.455,62,6.0032,308,0,11,10,2012
9699,4,1,0,2,17.22,21.21,63,11.0014,341,0,12,10,2012
9700,4,1,0,2,17.22,21.21,62,12.998,405,0,13,10,2012
9701,4,1,0,2,17.22,21.21,58,7.0015,420,0,14,10,2012
9702,4,1,0,3,17.22,21.21,58,12.998,370,0,15,10,2012
9703,4,1,0,3,17.22,21.21,58,12.998,377,0,16,10,2012
9704,4,1,0,2,17.22,21.21,66,16.9979,497,0,17,10,2012
9705,4,1,0,2,17.22,21.21,66,19.0012,456,0,18,10,2012
9706,4,1,0,2,16.4,20.455,71,16.9979,371,0,19,10,2012
9707,4,1,0,3,16.4,20.455,71,15.0013,227,0,20,10,2012
9708,4,1,0,2,16.4,20.455,76,15.0013,151,0,21,10,2012
9709,4,1,0,3,16.4,20.455,76,16.9979,107,0,22,10,2012
9710,4,1,0,2,16.4,20.455,71,15.0013,69,0,23,10,2012
9711,4,0,1,2,15.58,19.695,82,15.0013,31,1,0,10,2012
9712,4,0,1,3,14.76,17.425,87,15.0013,13,1,1,10,2012
9713,4,0,1,3,14.76,16.665,87,16.9979,7,1,2,10,2012
9714,4,0,1,3,14.76,16.665,87,19.0012,3,1,3,10,2012
9715,4,0,1,3,14.76,17.425,87,11.0014,7,1,4,10,2012
9716,4,0,1,2,15.58,19.695,82,12.998,19,1,5,10,2012
9717,4,0,1,2,15.58,19.695,82,16.9979,143,1,6,10,2012
9718,4,0,1,1,15.58,19.695,83,16.9979,362,1,7,10,2012
9719,4,0,1,2,17.22,21.21,80,12.998,713,1,8,10,2012
9720,4,0,1,2,17.22,21.21,77,15.0013,382,1,9,10,2012
9721,4,0,1,2,18.04,21.97,75,15.0013,164,1,10,10,2012
9722,4,0,1,2,19.68,23.485,69,12.998,193,1,11,10,2012
9723,4,0,1,2,19.68,23.485,69,12.998,260,1,12,10,2012
9724,4,0,1,2,20.5,24.24,67,8.9981,238,1,13,10,2012
9725,4,0,1,2,22.14,25.76,64,12.998,244,1,14,10,2012
9726,4,0,1,2,21.32,25.0,63,11.0014,254,1,15,10,2012
9727,4,0,1,2,20.5,24.24,72,11.0014,424,1,16,10,2012
9728,4,0,1,2,21.32,25.0,68,11.0014,806,1,17,10,2012
9729,4,0,1,2,20.5,24.24,72,15.0013,784,1,18,10,2012
9730,4,0,1,2,20.5,24.24,72,11.0014,514,1,19,10,2012
9731,4,0,1,2,20.5,24.24,72,11.0014,360,1,20,10,2012
9732,4,0,1,2,19.68,23.485,77,8.9981,225,1,21,10,2012
9733,4,0,1,2,19.68,23.485,77,6.0032,162,1,22,10,2012
9734,4,0,1,2,19.68,23.485,77,6.0032,84,1,23,10,2012
9735,4,0,1,2,18.86,22.725,88,6.0032,33,2,0,10,2012
9736,4,0,1,2,18.86,22.725,88,0.0,8,2,1,10,2012
9737,4,0,1,2,18.86,22.725,88,0.0,8,2,2,10,2012
9738,4,0,1,2,18.86,22.725,88,0.0,6,2,3,10,2012
9739,4,0,1,2,18.86,22.725,88,7.0015,6,2,4,10,2012
9740,4,0,1,2,18.86,22.725,88,6.0032,40,2,5,10,2012
9741,4,0,1,2,18.86,22.725,88,6.0032,175,2,6,10,2012
9742,4,0,1,1,18.86,22.725,82,7.0015,507,2,7,10,2012
9743,4,0,1,1,20.5,24.24,77,11.0014,839,2,8,10,2012
9744,4,0,1,1,22.14,25.76,60,19.0012,366,2,9,10,2012
9745,4,0,1,1,22.96,26.515,52,19.9995,217,2,10,10,2012
9746,4,0,1,1,22.14,25.76,52,12.998,291,2,11,10,2012
9747,4,0,1,1,22.14,25.76,56,15.0013,390,2,12,10,2012
9748,4,0,1,1,22.96,26.515,49,0.0,297,2,13,10,2012
9749,4,0,1,1,24.6,31.06,40,11.0014,271,2,14,10,2012
9750,4,0,1,1,24.6,31.06,40,11.0014,319,2,15,10,2012
9751,4,0,1,1,24.6,31.06,40,15.0013,566,2,16,10,2012
9752,4,0,1,1,23.78,27.275,43,15.0013,948,2,17,10,2012
9753,4,0,1,2,22.96,26.515,49,11.0014,844,2,18,10,2012
9754,4,0,1,2,22.96,26.515,46,39.0007,566,2,19,10,2012
9755,4,0,1,1,21.32,25.0,48,32.9975,392,2,20,10,2012
9756,4,0,1,1,20.5,24.24,51,23.9994,269,2,21,10,2012
9757,4,0,1,1,18.86,22.725,55,19.9995,197,2,22,10,2012
9758,4,0,1,1,18.04,21.97,58,12.998,136,2,23,10,2012
9759,4,0,1,1,18.04,21.97,51,8.9981,42,3,0,10,2012
9760,4,0,1,1,18.04,21.97,47,12.998,11,3,1,10,2012
9761,4,0,1,1,17.22,21.21,50,8.9981,11,3,2,10,2012
9762,4,0,1,1,17.22,21.21,47,19.9995,3,3,3,10,2012
9763,4,0,1,1,16.4,20.455,50,16.9979,10,3,4,10,2012
9764,4,0,1,1,14.76,17.425,50,11.0014,42,3,5,10,2012
9765,4,0,1,1,14.76,17.425,50,11.0014,159,3,6,10,2012
9766,4,0,1,1,14.76,16.665,50,16.9979,478,3,7,10,2012
9767,4,0,1,1,15.58,19.695,46,26.0027,798,3,8,10,2012
9768,4,0,1,1,16.4,20.455,43,26.0027,355,3,9,10,2012
9769,4,0,1,1,18.04,21.97,41,23.9994,204,3,10,10,2012
9770,4,0,1,1,18.86,22.725,36,0.0,251,3,11,10,2012
9771,4,0,1,1,18.86,22.725,36,0.0,326,3,12,10,2012
9772,4,0,1,1,20.5,24.24,31,7.0015,291,3,13,10,2012
9773,4,0,1,1,21.32,25.0,32,6.0032,348,3,14,10,2012
9774,4,0,1,1,21.32,25.0,34,11.0014,460,3,15,10,2012
9775,4,0,1,1,20.5,24.24,36,8.9981,481,3,16,10,2012
9776,4,0,1,1,20.5,24.24,39,19.0012,827,3,17,10,2012
9777,4,0,1,1,18.86,22.725,44,11.0014,692,3,18,10,2012
9778,4,0,1,1,18.04,21.97,51,8.9981,743,3,19,10,2012
9779,4,0,1,1,17.22,21.21,62,11.0014,415,3,20,10,2012
9780,4,0,1,1,17.22,21.21,62,8.9981,260,3,21,10,2012
9781,4,0,1,1,16.4,20.455,66,11.0014,177,3,22,10,2012
9782,4,0,1,1,17.22,21.21,58,6.0032,186,3,23,10,2012
9783,4,0,1,1,16.4,20.455,66,7.0015,68,4,0,10,2012
9784,4,0,1,1,16.4,20.455,66,6.0032,37,4,1,10,2012
9785,4,0,1,1,16.4,20.455,66,6.0032,16,4,2,10,2012
9786,4,0,1,1,14.76,18.18,76,6.0032,6,4,3,10,2012
9787,4,0,1,1,14.76,18.18,76,7.0015,8,4,4,10,2012
9788,4,0,1,1,14.76,18.18,81,6.0032,35,4,5,10,2012
9789,4,0,1,1,13.94,17.425,81,6.0032,143,4,6,10,2012
9790,4,0,1,1,14.76,18.18,81,6.0032,392,4,7,10,2012
9791,4,0,1,1,17.22,21.21,71,6.0032,745,4,8,10,2012
9792,4,0,1,1,20.5,24.24,39,19.9995,400,4,9,10,2012
9793,4,0,1,1,21.32,25.0,36,19.9995,275,4,10,10,2012
9794,4,0,1,1,22.14,25.76,37,23.9994,313,4,11,10,2012
9795,4,0,1,1,22.14,25.76,39,31.0009,387,4,12,10,2012
9796,4,0,1,1,22.96,26.515,37,26.0027,381,4,13,10,2012
9797,4,0,1,1,22.96,26.515,37,31.0009,371,4,14,10,2012
9798,4,0,1,1,21.32,25.0,42,30.0026,455,4,15,10,2012
9799,4,0,1,1,18.86,22.725,41,23.9994,520,4,16,10,2012
9800,4,0,1,1,18.86,22.725,38,26.0027,837,4,17,10,2012
9801,4,0,1,1,18.04,21.97,38,19.9995,642,4,18,10,2012
9802,4,0,1,1,17.22,21.21,41,15.0013,493,4,19,10,2012
9803,4,0,1,1,17.22,21.21,47,8.9981,308,4,20,10,2012
9804,4,0,1,1,16.4,20.455,54,12.998,190,4,21,10,2012
9805,4,0,1,1,16.4,20.455,47,19.9995,160,4,22,10,2012
9806,4,0,1,1,14.76,17.425,57,12.998,100,4,23,10,2012
9807,4,0,0,1,14.76,18.18,57,6.0032,249,5,0,10,2012
9808,4,0,0,1,13.94,16.665,53,8.9981,146,5,1,10,2012
9809,4,0,0,1,13.94,16.665,53,12.998,67,5,2,10,2012
9810,4,0,0,1,13.12,15.15,66,15.0013,15,5,3,10,2012
9811,4,0,0,1,12.3,15.15,65,11.0014,11,5,4,10,2012
9812,4,0,0,1,12.3,14.395,61,12.998,11,5,5,10,2012
9813,4,0,0,1,12.3,14.395,61,12.998,28,5,6,10,2012
9814,4,0,0,1,12.3,15.15,61,11.0014,70,5,7,10,2012
9815,4,0,0,1,13.94,17.425,53,7.0015,174,5,8,10,2012
9816,4,0,0,1,14.76,18.18,50,6.0032,266,5,9,10,2012
9817,4,0,0,1,16.4,20.455,43,0.0,347,5,10,10,2012
9818,4,0,0,1,17.22,21.21,35,8.9981,527,5,11,10,2012
9819,4,0,0,1,18.04,21.97,35,0.0,573,5,12,10,2012
9820,4,0,0,1,18.86,22.725,36,12.998,670,5,13,10,2012
9821,4,0,0,1,19.68,23.485,33,12.998,597,5,14,10,2012
9822,4,0,0,1,20.5,24.24,36,12.998,615,5,15,10,2012
9823,4,0,0,1,20.5,24.24,31,12.998,637,5,16,10,2012
9824,4,0,0,1,18.86,22.725,38,11.0014,528,5,17,10,2012
9825,4,0,0,1,18.86,22.725,44,8.9981,473,5,18,10,2012
9826,4,0,0,1,18.04,21.97,44,11.0014,332,5,19,10,2012
9827,4,0,0,1,16.4,20.455,54,6.0032,255,5,20,10,2012
9828,4,0,0,1,16.4,20.455,58,12.998,204,5,21,10,2012
9829,4,0,0,1,16.4,20.455,62,0.0,189,5,22,10,2012
9830,4,0,0,1,17.22,21.21,58,19.9995,125,5,23,10,2012
9831,4,0,0,1,16.4,20.455,71,16.9979,111,6,0,10,2012
9832,4,0,0,1,17.22,21.21,77,19.0012,112,6,1,10,2012
9833,4,0,0,1,16.4,20.455,76,6.0032,66,6,2,10,2012
9834,4,0,0,1,17.22,21.21,77,19.9995,28,6,3,10,2012
9835,4,0,0,1,17.22,21.21,77,19.0012,12,6,4,10,2012
9836,4,0,0,1,16.4,20.455,82,12.998,11,6,5,10,2012
9837,4,0,0,1,16.4,20.455,82,11.0014,24,6,6,10,2012
9838,4,0,0,1,17.22,21.21,82,15.0013,51,6,7,10,2012
9839,4,0,0,1,18.04,21.97,77,12.998,132,6,8,10,2012
9840,4,0,0,2,19.68,23.485,67,19.0012,223,6,9,10,2012
9841,4,0,0,1,22.14,25.76,56,12.998,428,6,10,10,2012
9842,4,0,0,1,22.96,26.515,52,19.9995,494,6,11,10,2012
9843,4,0,0,1,25.42,31.06,46,22.0028,562,6,12,10,2012
9844,4,0,0,1,26.24,31.06,41,30.0026,619,6,13,10,2012
9845,4,0,0,1,27.06,31.06,39,27.9993,617,6,14,10,2012
9846,4,0,0,1,27.06,31.06,39,27.9993,568,6,15,10,2012
9847,4,0,0,1,26.24,31.06,41,19.9995,581,6,16,10,2012
9848,4,0,0,1,26.24,31.06,44,12.998,539,6,17,10,2012
9849,4,0,0,1,23.78,27.275,60,16.9979,453,6,18,10,2012
9850,4,0,0,1,22.96,26.515,64,15.0013,336,6,19,10,2012
9851,4,0,0,1,22.14,25.76,73,15.0013,246,6,20,10,2012
9852,4,0,0,1,22.96,26.515,73,30.0026,196,6,21,10,2012
9853,4,0,0,1,22.96,26.515,73,26.0027,125,6,22,10,2012
9854,4,0,0,2,22.96,26.515,68,19.0012,105,6,23,10,2012
9855,4,0,1,2,22.96,26.515,73,16.9979,48,0,0,10,2012
9856,4,0,1,2,23.78,27.275,64,26.0027,29,0,1,10,2012
9857,4,0,1,2,23.78,27.275,64,23.9994,6,0,2,10,2012
9858,4,0,1,2,22.96,26.515,73,16.9979,4,0,3,10,2012
9859,4,0,1,2,22.96,26.515,68,15.0013,10,0,4,10,2012
9860,4,0,1,2,22.96,26.515,73,19.0012,40,0,5,10,2012
9861,4,0,1,2,22.96,26.515,73,19.9995,147,0,6,10,2012
9862,4,0,1,2,23.78,27.275,68,22.0028,476,0,7,10,2012
9863,4,0,1,2,24.6,30.305,64,26.0027,737,0,8,10,2012
9864,4,0,1,3,24.6,29.545,69,26.0027,359,0,9,10,2012
9865,4,0,1,2,24.6,29.545,73,26.0027,168,0,10,10,2012
9866,4,0,1,2,24.6,29.545,73,26.0027,263,0,11,10,2012
9867,4,0,1,3,24.6,28.79,78,22.0028,284,0,12,10,2012
9868,4,0,1,2,22.96,26.515,88,15.0013,146,0,13,10,2012
9869,4,0,1,2,24.6,28.79,78,19.0012,185,0,14,10,2012
9870,4,0,1,1,24.6,28.79,78,22.0028,260,0,15,10,2012
9871,4,0,1,1,22.96,26.515,64,19.9995,447,0,16,10,2012
9872,4,0,1,1,22.96,26.515,64,16.9979,766,0,17,10,2012
9873,4,0,1,3,22.14,25.76,77,8.9981,592,0,18,10,2012
9874,4,0,1,3,21.32,25.0,83,6.0032,239,0,19,10,2012
9875,4,0,1,2,21.32,25.0,72,26.0027,256,0,20,10,2012
9876,4,0,1,1,21.32,25.0,59,22.0028,206,0,21,10,2012
9877,4,0,1,1,20.5,24.24,59,19.0012,126,0,22,10,2012
9878,4,0,1,1,18.86,22.725,63,15.0013,81,0,23,10,2012
9879,4,0,1,1,18.86,22.725,63,26.0027,48,1,0,10,2012
9880,4,0,1,1,18.04,21.97,67,12.998,13,1,1,10,2012
9881,4,0,1,1,18.04,21.97,67,8.9981,3,1,2,10,2012
9882,4,0,1,1,17.22,21.21,67,7.0015,2,1,3,10,2012
9883,4,0,1,1,17.22,21.21,67,11.0014,7,1,4,10,2012
9884,4,0,1,1,17.22,21.21,67,16.9979,52,1,5,10,2012
9885,4,0,1,1,17.22,21.21,67,11.0014,172,1,6,10,2012
9886,4,0,1,1,17.22,21.21,67,6.0032,525,1,7,10,2012
9887,4,0,1,1,18.04,21.97,62,0.0,835,1,8,10,2012
9888,4,0,1,1,19.68,23.485,55,16.9979,355,1,9,10,2012
9889,4,0,1,1,20.5,24.24,48,19.0012,222,1,10,10,2012
9890,4,0,1,1,20.5,24.24,45,27.9993,228,1,11,10,2012
9891,4,0,1,2,21.32,25.0,45,22.0028,325,1,12,10,2012
9892,4,0,1,1,21.32,25.0,45,19.0012,328,1,13,10,2012
9893,4,0,1,1,22.14,25.76,39,16.9979,308,1,14,10,2012
9894,4,0,1,1,22.14,25.76,41,22.0028,346,1,15,10,2012
9895,4,0,1,1,22.14,25.76,39,19.0012,446,1,16,10,2012
9896,4,0,1,1,21.32,25.0,39,12.998,943,1,17,10,2012
9897,4,0,1,1,20.5,24.24,42,11.0014,838,1,18,10,2012
9898,4,0,1,1,19.68,23.485,48,0.0,531,1,19,10,2012
9899,4,0,1,1,18.86,22.725,55,0.0,432,1,20,10,2012
9900,4,0,1,1,18.86,22.725,63,0.0,195,1,21,10,2012
9901,4,0,1,1,16.4,20.455,71,6.0032,181,1,22,10,2012
9902,4,0,1,1,16.4,20.455,71,0.0,199,1,23,10,2012
9903,4,0,1,1,15.58,19.695,76,0.0,49,2,0,10,2012
9904,4,0,1,1,15.58,19.695,76,0.0,17,2,1,10,2012
9905,4,0,1,1,15.58,19.695,76,0.0,16,2,2,10,2012
9906,4,0,1,1,14.76,18.94,87,0.0,7,2,3,10,2012
9907,4,0,1,1,14.76,18.18,81,6.0032,4,2,4,10,2012
9908,4,0,1,2,14.76,18.94,81,0.0,41,2,5,10,2012
9909,4,0,1,1,15.58,19.695,82,0.0,178,2,6,10,2012
9910,4,0,1,1,14.76,18.18,81,7.0015,464,2,7,10,2012
9911,4,0,1,2,16.4,20.455,76,0.0,817,2,8,10,2012
9912,4,0,1,2,17.22,21.21,77,0.0,382,2,9,10,2012
9913,4,0,1,2,18.86,22.725,67,0.0,228,2,10,10,2012
9914,4,0,1,2,20.5,24.24,51,6.0032,234,2,11,10,2012
9915,4,0,1,2,21.32,25.0,48,11.0014,332,2,12,10,2012
9916,4,0,1,2,22.14,25.76,49,8.9981,310,2,13,10,2012
9917,4,0,1,2,22.96,26.515,43,11.0014,270,2,14,10,2012
9918,4,0,1,2,23.78,27.275,43,15.0013,301,2,15,10,2012
9919,4,0,1,1,22.96,26.515,52,12.998,466,2,16,10,2012
9920,4,0,1,1,22.14,25.76,56,7.0015,888,2,17,10,2012
9921,4,0,1,1,21.32,25.0,59,11.0014,884,2,18,10,2012
9922,4,0,1,1,20.5,24.24,72,12.998,516,2,19,10,2012
9923,4,0,1,1,20.5,24.24,72,8.9981,414,2,20,10,2012
9924,4,0,1,1,18.86,22.725,82,12.998,329,2,21,10,2012
9925,4,0,1,1,18.86,22.725,88,16.9979,215,2,22,10,2012
9926,4,0,1,1,18.86,22.725,88,15.0013,99,2,23,10,2012
9927,4,0,1,1,18.86,22.725,88,12.998,57,3,0,10,2012
9928,4,0,1,1,18.86,22.725,82,15.0013,14,3,1,10,2012
9929,4,0,1,1,18.86,22.725,82,12.998,14,3,2,10,2012
9930,4,0,1,1,18.04,21.97,88,15.0013,5,3,3,10,2012
9931,4,0,1,1,18.04,21.97,88,15.0013,5,3,4,10,2012
9932,4,0,1,1,18.04,21.97,82,15.0013,42,3,5,10,2012
9933,4,0,1,1,18.04,21.97,88,19.9995,153,3,6,10,2012
9934,4,0,1,1,18.04,21.97,88,16.9979,508,3,7,10,2012
9935,4,0,1,1,18.86,22.725,82,16.9979,834,3,8,10,2012
9936,4,0,1,2,20.5,24.24,77,11.0014,387,3,9,10,2012
9937,4,0,1,2,21.32,25.0,68,15.0013,218,3,10,10,2012
9938,4,0,1,2,22.96,26.515,56,15.0013,268,3,11,10,2012
9939,4,0,1,2,24.6,31.06,53,16.9979,377,3,12,10,2012
9940,4,0,1,1,25.42,31.06,53,23.9994,332,3,13,10,2012
9941,4,0,1,2,25.42,31.06,50,19.9995,285,3,14,10,2012
9942,4,0,1,2,24.6,30.305,60,12.998,353,3,15,10,2012
9943,4,0,1,1,24.6,31.06,56,19.0012,450,3,16,10,2012
9944,4,0,1,2,23.78,27.275,64,22.0028,890,3,17,10,2012
9945,4,0,1,2,22.96,26.515,64,22.0028,788,3,18,10,2012
9946,4,0,1,2,22.96,26.515,68,19.9995,513,3,19,10,2012
9947,4,0,1,2,22.96,26.515,68,16.9979,387,3,20,10,2012
9948,4,0,1,2,22.14,25.76,77,12.998,283,3,21,10,2012
9949,4,0,1,2,22.14,25.76,83,12.998,229,3,22,10,2012
9950,4,0,1,2,22.14,25.76,83,0.0,117,3,23,10,2012
9951,4,0,1,2,22.96,26.515,83,7.0015,56,4,0,10,2012
9952,4,0,1,3,22.14,25.76,88,0.0,16,4,1,10,2012
9953,4,0,1,2,22.14,25.76,88,0.0,10,4,2,10,2012
9954,4,0,1,2,22.96,26.515,83,0.0,5,4,3,10,2012
9955,4,0,1,2,22.96,26.515,83,0.0,6,4,4,10,2012
9956,4,0,1,2,22.14,25.76,88,0.0,36,4,5,10,2012
9957,4,0,1,3,22.14,25.76,94,11.0014,131,4,6,10,2012
9958,4,0,1,3,22.14,25.76,94,0.0,154,4,7,10,2012
9959,4,0,1,2,22.14,25.76,94,7.0015,467,4,8,10,2012
9960,4,0,1,2,22.14,25.76,94,7.0015,389,4,9,10,2012
9961,4,0,1,2,23.78,27.275,88,12.998,224,4,10,10,2012
9962,4,0,1,1,24.6,28.03,83,12.998,252,4,11,10,2012
9963,4,0,1,1,26.24,30.305,69,15.0013,332,4,12,10,2012
9964,4,0,1,1,25.42,29.545,73,15.0013,375,4,13,10,2012
9965,4,0,1,1,27.06,31.06,61,16.9979,365,4,14,10,2012
9966,4,0,1,1,26.24,30.305,65,19.9995,395,4,15,10,2012
9967,4,0,1,3,25.42,30.305,69,23.9994,565,4,16,10,2012
9968,4,0,1,3,25.42,30.305,69,23.9994,425,4,17,10,2012
9969,4,0,1,1,22.96,26.515,83,7.0015,233,4,18,10,2012
9970,4,0,1,1,22.14,25.76,88,11.0014,232,4,19,10,2012
9971,4,0,1,1,21.32,25.0,77,12.998,229,4,20,10,2012
9972,4,0,1,1,20.5,24.24,77,0.0,206,4,21,10,2012
9973,4,0,1,1,20.5,24.24,77,6.0032,190,4,22,10,2012
9974,4,0,1,1,18.86,22.725,88,7.0015,131,4,23,10,2012
9975,4,0,1,1,14.76,18.18,57,6.0032,60,3,0,11,2012
9976,4,0,1,1,12.3,15.91,75,7.0015,30,3,1,11,2012
9977,4,0,1,1,13.12,16.665,66,8.9981,20,3,2,11,2012
9978,4,0,1,1,13.94,16.665,61,8.9981,15,3,3,11,2012
9979,4,0,1,2,13.94,17.425,66,7.0015,10,3,4,11,2012
9980,4,0,1,1,13.94,16.665,66,8.9981,40,3,5,11,2012
9981,4,0,1,1,13.94,16.665,61,11.0014,148,3,6,11,2012
9982,4,0,1,2,14.76,17.425,57,11.0014,420,3,7,11,2012
9983,4,0,1,2,14.76,18.94,56,7.0015,680,3,8,11,2012
9984,4,0,1,3,14.76,18.18,57,7.0015,331,3,9,11,2012
9985,4,0,1,3,14.76,17.425,62,12.998,146,3,10,11,2012
9986,4,0,1,3,14.76,17.425,62,12.998,170,3,11,11,2012
9987,4,0,1,3,15.58,19.695,62,11.0014,221,3,12,11,2012
9988,4,0,1,2,16.4,20.455,58,11.0014,248,3,13,11,2012
9989,4,0,1,2,16.4,20.455,50,15.0013,185,3,14,11,2012
9990,4,0,1,2,16.4,20.455,54,11.0014,214,3,15,11,2012
9991,4,0,1,2,16.4,20.455,54,11.0014,344,3,16,11,2012
9992,4,0,1,3,16.4,20.455,50,15.0013,689,3,17,11,2012
9993,4,0,1,2,16.4,20.455,50,11.0014,678,3,18,11,2012
9994,4,0,1,2,16.4,20.455,50,11.0014,452,3,19,11,2012
9995,4,0,1,2,15.58,19.695,54,16.9979,296,3,20,11,2012
9996,4,0,1,2,15.58,19.695,54,8.9981,267,3,21,11,2012
9997,4,0,1,1,14.76,17.425,57,11.0014,202,3,22,11,2012
9998,4,0,1,1,13.94,16.665,57,11.0014,120,3,23,11,2012
9999,4,0,1,1,13.94,16.665,57,11.0014,50,4,0,11,2012
10000,4,0,1,1,13.12,15.91,66,11.0014,24,4,1,11,2012
10001,4,0,1,1,13.12,15.91,66,11.0014,10,4,2,11,2012
10002,4,0,1,1,12.3,15.15,70,11.0014,3,4,3,11,2012
10003,4,0,1,1,12.3,15.91,70,7.0015,7,4,4,11,2012
10004,4,0,1,2,13.12,15.91,66,11.0014,26,4,5,11,2012
10005,4,0,1,1,12.3,15.15,70,11.0014,122,4,6,11,2012
10006,4,0,1,2,12.3,15.15,70,8.9981,357,4,7,11,2012
10007,4,0,1,1,13.12,16.665,57,7.0015,687,4,8,11,2012
10008,4,0,1,1,13.94,17.425,53,7.0015,382,4,9,11,2012
10009,4,0,1,1,15.58,19.695,46,19.9995,204,4,10,11,2012
10010,4,0,1,1,17.22,21.21,41,27.9993,221,4,11,11,2012
10011,4,0,1,1,17.22,21.21,41,23.9994,292,4,12,11,2012
10012,4,0,1,1,16.4,20.455,43,23.9994,294,4,13,11,2012
10013,4,0,1,2,16.4,20.455,40,32.9975,262,4,14,11,2012
10014,4,0,1,2,16.4,20.455,40,27.9993,306,4,15,11,2012
